2001.369,3.90556421e-06
2001.38092,2.6915835e-06
2001.39284,1.64115154e-06
2001.40476,1.21293025e-06
2001.41668,1.52799031e-06
2001.4286,1.90768074e-06
2001.44053,2.05542247e-06
2001.45245,1.99373213e-06
2001.46437,1.92312314e-06
2001.47629,2.09087272e-06
2001.48821,2.50099812e-06
2001.50013,2.92922278e-06
2001.51205,3.18088116e-06
2001.52397,3.18506705e-06
2001.53589,2.98779484e-06
2001.54781,2.70094134e-06
2001.55973,2.41012134e-06
2001.57166,2.10098653e-06
2001.58358,1.70816785e-06
2001.5955,1.29798114e-06
2001.60742,1.31154799e-06
2001.61934,1.98422826e-06
2001.63126,2.87081187e-06
2001.64318,3.64098882e-06
2001.6551,4.11896358e-06
2001.66702,4.22237821e-06
2001.67894,3.9520405e-06
2001.69086,3.38511831e-06
2001.70279,2.65995383e-06
2001.71471,1.95001253e-06
2001.72663,1.42496109e-06
2001.73855,1.19580031e-06
2001.75047,1.29088275e-06
2001.76239,1.70814279e-06
2001.77431,2.39444217e-06
2001.78623,3.2271402e-06
2001.79815,4.07012351e-06
2001.81007,4.83477257e-06
2001.82199,5.53278439e-06
2001.83392,6.30059316e-06
2001.84584,7.34284648e-06
2001.85776,8.79530165e-06
2001.86968,1.06435915e-05
2001.8816,1.27796435e-05
2001.89352,1.5087296e-05
2001.90544,1.74494794e-05
2001.91736,1.96849995e-05
2001.92928,2.14983521e-05
2001.9412,2.25152865e-05
2001.95312,2.24008622e-05
2001.96505,2.0994945e-05
2001.97697,1.83953438e-05
2001.98889,1.49519304e-05
2002.00081,1.11773235e-05
2002.01273,7.61533227e-06
2002.02465,4.73124219e-06
2002.03657,2.8893511e-06
2002.04849,2.27787011e-06
2002.06041,2.4382761e-06
2002.07233,2.75678952e-06
2002.08426,3.0493924e-06
2002.09618,3.27894445e-06
2002.1081,3.39185501e-06
2002.12002,3.31653913e-06
2002.13194,3.00739101e-06
2002.14386,2.47695545e-06
2002.15578,1.79480831e-06
2002.1677,1.05866605e-06
2002.17962,3.60605494e-07
2002.19154,2.3199407e-07
2002.20346,6.62759479e-07
2002.21539,8.9150686e-07
2002.22731,8.91385401e-07
