freq,int_h2o,int_doh,cluster
14440.00000000,0.00008665,0.00011781,6
14443.77500000,0.00007908,0.00006004,4
14447.83333333,0.00004584,0.00000000,0
14450.00000000,0.00092708,0.00093023,5
14450.15833333,0.00049508,0.00007493,0
14450.17500000,0.00046881,0.00008068,7
14450.28333333,0.00026337,0.00004147,0
14451.51666667,0.00032856,0.00002611,0
14451.54166667,0.00028057,0.00003061,0
14451.60833333,0.00018435,0.00003196,7
14451.64166667,0.00026597,0.00003002,0
14451.75833333,0.00000000,0.00022381,1
14451.85000000,0.00000000,0.00013776,1
14453.12500000,0.00000000,0.00007251,1
14453.50833333,0.00003524,0.00000000,0
14455.00000000,0.00006186,0.00007334,5
14455.27500000,0.00000000,0.00002068,1
14459.17500000,0.00000000,0.00002253,1
14460.00000000,0.00007077,0.00011876,6
14461.65000000,0.00010805,0.00002546,2
14461.75000000,0.00045755,0.00009704,7
14461.85000000,0.00020904,0.00005465,2
14462.79166667,0.00000000,0.00002870,1
14462.91666667,0.00000000,0.00003236,1
14466.65833333,0.00000000,0.00003251,1
14469.48333333,0.00008405,0.00000000,0
14470.00000000,0.00081258,0.00090151,5
14475.00000000,0.00005828,0.00019302,9
14477.92500000,0.00007989,0.00000000,0
14480.00000000,0.00010440,0.00012503,5
14482.35833333,0.00000000,0.00022922,1
14482.46666667,0.00000000,0.00012375,1
14490.00000000,0.00077383,0.00078873,5
14495.00000000,0.00012133,0.00010333,4
14499.30000000,0.00004841,0.00000000,0
14500.00000000,0.00101250,0.00112083,5
14502.26666667,0.00003967,0.00000000,0
14510.00000000,0.00066686,0.00067406,5
14515.00000000,0.00007350,0.00008517,5
14520.00000000,0.00009785,0.00008927,5
14520.67500000,0.00014560,0.00000000,0
14520.82500000,0.00017226,0.00000000,0
14520.87500000,0.00010160,0.00002537,2
14521.00000000,0.00003605,0.00000000,0
14524.76666667,0.00093848,0.00015760,7
14524.78333333,0.00088769,0.00017048,7
14524.89166667,0.00073771,0.00007641,0
14525.01666667,0.00006824,0.00006232,5
14530.00000000,0.00058948,0.00060534,5
14531.81666667,0.00006599,0.00002377,2
14531.86666667,0.00004897,0.00003535,4
14535.00000000,0.00006353,0.00006545,5
14535.25833333,0.00003618,0.00000000,0
14540.00000000,0.00005027,0.00010955,8
14540.10833333,0.00004873,0.00000000,0
14540.12500000,0.00005644,0.00000000,0
14541.00000000,0.00024861,0.00006069,2
14541.07500000,0.00029806,0.00005368,7
14541.38333333,0.00000000,0.00001995,1
14544.75833333,0.00003546,0.00000000,0
14550.00000000,0.00082131,0.00061642,4
14551.02500000,0.00003767,0.00000000,0
14551.25000000,0.00105288,0.00020231,7
14551.36666667,0.00073144,0.00011779,7
14555.00000000,0.00004109,0.00004779,5
14556.46666667,0.00000000,0.00008327,1
14556.58333333,0.00000000,0.00004968,1
14560.00000000,0.00009625,0.00010712,5
14562.49166667,0.00000000,0.00002984,1
14563.11666667,0.00007989,0.00002751,2
14563.13333333,0.00008417,0.00002718,2
14565.30833333,0.00003463,0.00000000,0
14570.00000000,0.00080938,0.00091666,5
14571.50833333,0.00112988,0.00022399,7
14571.53333333,0.00096261,0.00025647,2
14571.63333333,0.00100926,0.00013566,0
14575.00000000,0.00010212,0.00014358,6
14576.35000000,0.00000000,0.00002144,1
14576.45000000,0.00000000,0.00002398,1
14577.46666667,0.00021757,0.00002377,0
14577.56666667,0.00010344,0.00003518,2
14577.58333333,0.00011255,0.00003230,2
14580.00000000,0.00008868,0.00010558,5
14580.25833333,0.00005713,0.00000000,0
14590.00000000,0.00094810,0.00108368,5
14595.00000000,0.00014991,0.00014983,5
14600.00000000,0.00109599,0.00122415,5
14601.95000000,0.00003735,0.00000000,0
14602.60833333,0.00004125,0.00000000,0
14602.73333333,0.00003507,0.00000000,0
14603.46666667,0.00088682,0.00014384,7
14603.50000000,0.00096779,0.00011625,0
14603.60833333,0.00054592,0.00003509,0
14605.99166667,0.00007818,0.00004790,10
14608.60000000,0.00000000,0.00002517,1
14609.36666667,0.00000000,0.00003768,1
14609.37500000,0.00003457,0.00003735,5
14610.00000000,0.00104639,0.00120930,5
14612.25000000,0.00003644,0.00000000,0
14615.00000000,0.00014925,0.00017761,5
14620.00000000,0.00009806,0.00019663,8
14625.00000000,0.00010872,0.00006570,3
14626.60833333,0.00000000,0.00002246,1
14630.00000000,0.00107441,0.00132922,6
14634.17500000,0.00186195,0.00041086,7
14634.25833333,0.00264421,0.00063517,2
14634.27500000,0.00249909,0.00058463,2
14635.00000000,0.00011837,0.00013448,5
14639.01666667,0.00004982,0.00000000,0
14639.12500000,0.00004061,0.00000000,0
14640.00000000,0.00012264,0.00021266,8
14645.20000000,0.00006576,0.00002337,2
14645.30000000,0.00003567,0.00000000,0
14645.53333333,0.00000000,0.00002144,1
14645.76666667,0.00004953,0.00000000,0
14645.81666667,0.00004800,0.00000000,0
14646.23333333,0.00000000,0.00003498,1
14648.44166667,0.00022691,0.00021282,5
14650.00000000,0.00112892,0.00143419,6
14655.00000000,0.00007012,0.00008984,6
14656.56666667,0.00003977,0.00000000,0
14657.42500000,0.00003502,0.00000000,0
14660.00000000,0.00009789,0.00023871,8
14662.34166667,0.00004014,0.00000000,0
14669.92500000,0.00244658,0.00114394,3
14670.00000000,0.00219076,0.00184442,4
14670.05833333,0.00648127,0.00311913,3
14670.08333333,0.00697898,0.00281096,2
14670.19166667,0.00191531,0.00119030,4
14675.00000000,0.00003996,0.00011763,9
14675.57500000,0.00003724,0.00000000,0
14676.73333333,0.00004032,0.00000000,0
14678.39166667,0.00003357,0.00000000,0
14680.00000000,0.00007327,0.00024576,9
14683.57500000,0.00014739,0.00002985,7
14683.64166667,0.00014867,0.00004292,2
14683.67500000,0.00019725,0.00003720,7
14690.00000000,0.00095438,0.00124839,6
14695.00000000,0.00000000,0.00003877,1
14695.38333333,0.00003324,0.00000000,0
14700.00000000,0.00039128,0.00050600,6
14708.88333333,0.00005944,0.00000000,0
14710.00000000,0.00091698,0.00117240,6
14711.15833333,0.00004699,0.00000000,0
14714.70833333,0.00005265,0.00000000,0
14714.80000000,0.00006229,0.00000000,0
14715.31666667,0.00000000,0.00009042,1
14718.37500000,0.00004494,0.00002041,3
14718.45000000,0.00004744,0.00003218,4
14718.47500000,0.00005243,0.00002811,3
14720.00000000,0.00004611,0.00022722,12
14720.98333333,0.00003713,0.00000000,0
14725.00833333,0.00005700,0.00004845,4
14727.45833333,0.00000000,0.00007929,1
14729.36666667,0.00033167,0.00004978,0
14730.00000000,0.00083139,0.00110162,6
14732.72500000,0.00004532,0.00000000,0
14735.00000000,0.00005990,0.00003303,3
14740.00000000,0.00007909,0.00019691,8
14740.30833333,0.00000000,0.00008798,1
14740.40000000,0.00000000,0.00007572,1
14741.85833333,0.00000000,0.00003002,1
14741.99166667,0.00000000,0.00203663,1
14742.10000000,0.00000000,0.00144559,1
14742.82500000,0.00000000,0.00005036,1
14742.94166667,0.00000000,0.00002057,1
14746.07500000,0.00000000,0.00002128,1
14747.69166667,0.00028188,0.00008583,2
14747.76666667,0.00032612,0.00007576,2
14750.00000000,0.00098124,0.00084518,4
14754.12500000,0.00004510,0.00000000,0
14754.17500000,0.00005688,0.00000000,0
14754.99166667,0.00000000,0.00004376,1
14756.61666667,0.00013750,0.00005330,2
14756.63333333,0.00014263,0.00005190,2
14757.71666667,0.00003885,0.00000000,0
14760.00000000,0.00006703,0.00020832,9
14760.67500000,0.00003353,0.00000000,0
14761.45000000,0.00004979,0.00000000,0
14763.41666667,0.00010996,0.00005691,3
14763.43333333,0.00011379,0.00005333,3
14765.61666667,0.00004085,0.00004314,5
14765.62500000,0.00003980,0.00004363,5
14766.48333333,0.00010358,0.00005972,3
14766.65000000,0.00000000,0.01214308,1
14766.74166667,0.00000000,0.01170647,1
14766.90833333,0.00000000,0.00002867,1
14770.00000000,0.00075941,0.00100178,6
14771.36666667,0.00004619,0.00000000,0
14771.39166667,0.00003901,0.00000000,0
14772.41666667,0.00441165,0.00062025,0
14772.46666667,0.00388610,0.00054737,0
14775.00000000,0.00005982,0.00003292,3
14777.49166667,0.00005102,0.00000000,0
14780.00000000,0.00008787,0.00019172,8
14781.53333333,0.00000000,0.00015567,1
14781.66666667,0.00000000,0.00007192,1
14790.00000000,0.00061501,0.00092387,6
14790.71666667,0.00024886,0.00023221,5
14796.14166667,0.00003649,0.00000000,0
14796.34166667,0.00000000,0.00012983,1
14796.42500000,0.00004577,0.00000000,0
14796.45833333,0.00003925,0.00003298,4
14797.60000000,0.00000000,0.00002342,1
14800.00000000,0.00044061,0.00073861,6
14807.30833333,0.00003993,0.00000000,0
14810.00000000,0.00053830,0.00079074,6
14820.00000000,0.00007088,0.00016534,8
14821.65000000,0.00052142,0.00022925,3
14821.67500000,0.00046168,0.00025493,3
14821.75833333,0.00073015,0.00019463,2
14822.55000000,0.00003315,0.00000000,0
14824.57500000,0.00005937,0.00000000,0
14824.69166667,0.00005119,0.00000000,0
14825.00000000,0.00011792,0.00011344,5
14826.65833333,0.00141870,0.00031727,7
14826.67500000,0.00132273,0.00033923,2
14826.77500000,0.00147978,0.00021755,0
14827.92500000,0.00007123,0.00003394,3
14827.95833333,0.00008507,0.00002055,2
14830.00000000,0.00049542,0.00067804,6
14834.39166667,0.00035707,0.00006574,7
14834.44166667,0.00034174,0.00008395,2
14834.49166667,0.00047271,0.00007039,0
14836.75833333,0.00000000,0.00005883,1
14836.87500000,0.00000000,0.00003110,1
14840.00000000,0.00000000,0.00016666,1
14841.90000000,0.00003823,0.00000000,0
14843.75000000,0.00030641,0.00040034,6
14850.00000000,0.00026042,0.00051179,8
14850.38333333,0.00000000,0.00002594,1
14851.22500000,0.00023595,0.00008565,2
14851.59166667,0.00003564,0.00000000,0
14854.11666667,0.00013538,0.00003566,2
14855.11666667,0.00000000,0.00014682,1
14855.23333333,0.00000000,0.00009547,1
14857.67500000,0.00006000,0.00000000,0
14860.00000000,0.00000000,0.00015254,1
14861.19166667,0.00006364,0.00000000,0
14861.27500000,0.00007525,0.00000000,0
14867.30000000,0.00003738,0.00000000,0
14870.00000000,0.00039975,0.00051013,6
14870.88333333,0.00011331,0.00000000,0
14874.99166667,0.00003356,0.00006253,8
14880.00000000,0.00005323,0.00017537,9
14881.13333333,0.00005190,0.00000000,0
14886.56666667,0.00005201,0.00003795,4
14886.60833333,0.00005825,0.00003200,3
14890.00000000,0.00039229,0.00047017,5
14892.52500000,0.00008324,0.00000000,0
14893.89166667,0.00003867,0.00000000,0
14898.59166667,0.00000000,0.00005352,1
14899.06666667,0.00050206,0.00022375,3
14899.09166667,0.00041613,0.00023957,3
14899.17500000,0.00061658,0.00019427,2
14900.00000000,0.00050487,0.00060818,5
14900.65000000,0.00007520,0.00002095,2
14900.67500000,0.00008294,0.00000000,0
14903.10833333,0.00006251,0.00006187,5
14904.61666667,0.00009823,0.00002729,2
14904.63333333,0.00009239,0.00002911,2
14905.91666667,0.00053458,0.00061000,5
14907.50000000,0.00024031,0.00002003,0
14910.00000000,0.00027793,0.00042603,6
14913.15000000,0.00013065,0.00008275,4
14919.16666667,0.00005851,0.00003067,3
14920.00000000,0.00008008,0.00019190,8
14922.42500000,0.00003524,0.00000000,0
14925.00000000,0.00000000,0.00011473,1
14926.28333333,0.00000000,0.00004988,1
14929.77500000,0.00000000,0.00002585,1
14930.00000000,0.00024496,0.00035331,6
14934.99166667,0.00005172,0.00004733,5
14935.24166667,0.00000000,0.00004000,1
14935.65000000,0.00006484,0.00000000,0
14936.56666667,0.00005869,0.00003506,3
14936.59166667,0.00006753,0.00003099,3
14940.00000000,0.00011345,0.00022589,8
14940.92500000,0.00005607,0.00002241,2
14940.93333333,0.00005661,0.00002181,2
14941.04166667,0.00004135,0.00000000,0
14942.63333333,0.00003967,0.00004456,5
14948.71666667,0.00004000,0.00000000,0
14950.00000000,0.00038552,0.00036578,5
14951.16666667,0.00000000,0.00001975,1
14951.56666667,0.00000000,0.00004217,1
14952.37500000,0.00003485,0.00000000,0
14954.99166667,0.00000000,0.00003229,1
14955.86666667,0.00043234,0.00004034,0
14955.87500000,0.00044252,0.00004096,0
14960.00000000,0.00011736,0.00025299,8
14963.40000000,0.00006111,0.00000000,0
14964.70833333,0.00035173,0.00010064,2
14966.64166667,0.00000000,0.00002100,1
14967.80000000,0.00012415,0.00002333,7
14968.18333333,0.00004093,0.00000000,0
14969.45833333,0.00005337,0.00000000,0
14970.00000000,0.00023611,0.00040033,6
14973.74166667,0.00067872,0.00022055,2
14973.77500000,0.00054173,0.00024642,3
14973.85833333,0.00069814,0.00019303,2
14974.75000000,0.00004648,0.00000000,0
14974.86666667,0.00005099,0.00000000,0
14974.91666667,0.00010952,0.00002168,7
14974.95833333,0.00044999,0.00011193,2
14975.10000000,0.05841319,0.02118876,2
14975.20000000,0.05806475,0.01771815,2
14975.37500000,0.00017976,0.00004325,2
14975.45833333,0.00006432,0.00000000,0
14975.56666667,0.00003876,0.00000000,0
14975.68333333,0.00003818,0.00000000,0
14980.00000000,0.00016911,0.00022891,6
14982.17500000,0.00003929,0.00000000,0
14983.37500000,0.00003789,0.00000000,0
14984.73333333,0.00030634,0.00007154,2
14984.81666667,0.00020603,0.00007475,2
14984.85000000,0.00031445,0.00006598,7
14986.51666667,0.00005280,0.00000000,0
14988.57500000,0.00008312,0.00006516,4
14988.69166667,0.00004371,0.00002697,4
14989.23333333,0.00000000,0.00002267,1
14990.00000000,0.00023361,0.00043691,8
14990.25000000,0.00003796,0.00000000,0
14990.74166667,0.00003316,0.00000000,0
14994.49166667,0.00005628,0.00000000,0
14995.00000000,0.00008050,0.00008224,5
14995.21666667,0.00006582,0.00004306,4
14995.22500000,0.00006435,0.00004307,4
14995.80833333,0.00007134,0.00002062,2
14995.82500000,0.00007861,0.00002209,2
14998.04166667,0.00004627,0.00000000,0
14998.14166667,0.00003524,0.00000000,0
14999.63333333,0.00020628,0.00007409,2
14999.75000000,0.00014592,0.00006254,3
15000.00000000,0.00003792,0.00153881,1
15000.08333333,0.00007810,0.00031556,9
15000.21666667,0.00013082,0.00000000,0
15000.33333333,0.00010534,0.00000000,0
15002.02500000,0.00003923,0.00000000,0
15002.79166667,0.00004240,0.00000000,0
15010.00000000,0.00026230,0.00041288,6
15014.55833333,0.00062188,0.00038188,10
15015.00000000,0.00006903,0.00009679,6
15017.30833333,0.00008864,0.00000000,0
15017.36666667,0.00014196,0.00002126,0
15017.40833333,0.00012008,0.00000000,0
15019.46666667,0.00008248,0.00003175,2
15019.50000000,0.00009795,0.00002534,2
15019.81666667,0.00006550,0.00004381,4
15019.83333333,0.00006834,0.00004129,3
15020.00000000,0.00019553,0.00029130,6
15021.72500000,0.00004448,0.00004004,5
15021.79166667,0.00005197,0.00007586,6
15021.82500000,0.00006137,0.00006401,5
15025.00000000,0.00006802,0.00008581,6
15026.69166667,0.00003409,0.00000000,0
15029.08333333,0.00004302,0.00000000,0
15030.00000000,0.00014736,0.00035817,8
15032.46666667,0.00003586,0.00000000,0
15033.86666667,0.00007044,0.00000000,0
15035.00000000,0.00008956,0.00012586,6
15039.05833333,0.00039887,0.00051695,6
15040.00000000,0.00023292,0.00026905,5
15042.35833333,0.00113188,0.00026119,2
15042.38333333,0.00087890,0.00028796,2
15042.47500000,0.00125125,0.00018674,0
15045.00000000,0.00000000,0.00002237,1
15046.05000000,0.00006231,0.00000000,0
15048.52500000,0.00005250,0.00000000,0
15048.68333333,0.00003823,0.00000000,0
15050.00000000,0.00021478,0.00076886,9
15050.30833333,0.00003507,0.00000000,0
15050.40000000,0.00003845,0.00003835,5
15050.44166667,0.00000000,0.00006989,1
15050.55833333,0.00000000,0.00002059,1
15051.13333333,0.00008510,0.00001996,2
15051.75000000,0.00005651,0.00002053,2
15051.77500000,0.00005396,0.00002389,3
15053.02500000,0.00075761,0.00034012,3
15053.03333333,0.00074726,0.00035770,3
15053.12500000,0.00086371,0.00031337,2
15055.00000000,0.00009602,0.00011427,5
15055.78333333,0.00000000,0.00006255,1
15055.90000000,0.00000000,0.00004144,1
15056.91666667,0.00011259,0.00000000,0
15057.87500000,0.00005821,0.00000000,0
15060.00000000,0.00021678,0.00029620,6
15060.38333333,0.00004543,0.00000000,0
15061.71666667,0.00003842,0.00000000,0
15061.90833333,0.00013038,0.00000000,0
15064.30833333,0.00028472,0.00007164,2
15064.32500000,0.00029736,0.00008150,2
15064.41666667,0.00026957,0.00007078,2
15064.43333333,0.00030506,0.00006735,7
15066.13333333,0.00008825,0.00000000,0
15069.80000000,0.00000000,0.00002932,1
15070.00000000,0.00019088,0.00036207,8
15072.97500000,0.00000000,0.00005143,1
15073.09166667,0.00000000,0.00002571,1
15074.99166667,0.00006774,0.00005301,4
15075.78333333,0.00017100,0.00006150,2
15075.87500000,0.00009495,0.00005705,3
15078.92500000,0.00003626,0.00000000,0
15079.61666667,0.00014700,0.00005597,2
15079.63333333,0.00016635,0.00006724,2
15079.75000000,0.00016520,0.00005444,2
15080.00000000,0.00020018,0.00027776,6
15080.24166667,0.00004518,0.00000000,0
15080.78333333,0.00006290,0.00000000,0
15080.91666667,0.00229748,0.00033695,0
15080.94166667,0.00197376,0.00037327,7
15081.04166667,0.00197004,0.00026738,0
15085.37500000,0.00000000,0.00003051,1
15085.48333333,0.00000000,0.00002334,1
15087.90000000,0.00004227,0.00002801,4
15090.00000000,0.00018108,0.00037143,8
15093.69166667,0.00000000,0.00003916,1
15094.98333333,0.00006452,0.00004902,4
15099.92500000,0.00136777,0.00092840,4
15099.93333333,0.00135692,0.00099139,4
15100.00000000,0.00517500,0.00190192,2
15100.04166667,0.00778521,0.00374621,3
15100.10833333,0.00326960,0.00188079,3
15100.14166667,0.00314643,0.00249420,4
15101.52500000,0.00003648,0.00000000,0
15104.45833333,0.00005371,0.00002739,3
15109.15000000,0.00005199,0.00000000,0
15110.00000000,0.00015185,0.00041883,9
15112.00000000,0.00004528,0.00000000,0
15112.31666667,0.00000000,0.00002538,1
15115.00000000,0.00006802,0.00008270,6
15116.06666667,0.00005182,0.00000000,0
15116.19166667,0.00029587,0.00007026,2
15116.28333333,0.00009723,0.00002636,2
15117.62500000,0.00003571,0.00000000,0
15120.00000000,0.00027006,0.00029011,5
15125.00000000,0.00272338,0.00200456,4
15128.46666667,0.00009146,0.00003971,3
15128.47500000,0.00009063,0.00003973,3
15129.09166667,0.00007958,0.00000000,0
15129.20000000,0.00005045,0.00000000,0
15130.00000000,0.00019841,0.00034535,8
15130.45000000,0.00004444,0.00000000,0
15130.54166667,0.00004182,0.00000000,0
15130.64166667,0.00004654,0.00000000,0
15130.78333333,0.00005574,0.00000000,0
15130.87500000,0.00006184,0.00000000,0
15130.97500000,0.00006916,0.00000000,0
15131.23333333,0.07854460,0.03222926,3
15131.33333333,0.10433960,0.03150401,2
15131.50833333,0.00027015,0.00006783,2
15131.60000000,0.00007842,0.00000000,0
15131.66666667,0.00008065,0.00000000,0
15131.75000000,0.00005179,0.00000000,0
15132.17500000,0.00004306,0.00000000,0
15132.44166667,0.00051491,0.00012513,2
15132.54166667,0.00031692,0.00007035,7
15135.00000000,0.00005147,0.00009897,8
15135.50833333,0.00077270,0.00005218,0
15135.62500000,0.00051857,0.00003066,0
15136.14166667,0.00023134,0.00005293,2
15136.25833333,0.00016425,0.00003915,2
15136.73333333,0.00000000,0.00003635,1
15136.99166667,0.00010957,0.00005552,3
15140.00000000,0.00024739,0.00028806,5
15140.45833333,0.00329241,0.00033593,0
15140.57500000,0.00201705,0.00020673,0
15142.51666667,0.00000000,0.00003057,1
15142.94166667,0.02812415,0.00861216,2
15143.05833333,0.02433330,0.00776881,2
15143.21666667,0.00007567,0.00002729,2
15143.23333333,0.00008799,0.00002033,2
15144.60000000,0.00005453,0.00000000,0
15144.88333333,0.00575600,0.00083290,0
15145.00000000,0.00206903,0.00027266,0
15145.11666667,0.00438764,0.00038383,0
15145.25833333,0.00005215,0.00000000,0
15147.80833333,0.00064095,0.00022400,2
15147.85000000,0.00044906,0.00026258,3
15147.91666667,0.00071743,0.00023149,2
15149.16666667,0.00000000,0.00004060,1
15150.00000000,0.00050678,0.00009183,7
15150.54166667,0.00019604,0.00003218,7
15150.66666667,0.00021267,0.00002020,0
15151.41666667,0.00041198,0.00004766,0
15151.53333333,0.00019148,0.00002173,0
15151.80833333,0.00012654,0.00000000,0
15152.06666667,0.00004448,0.00000000,0
15154.50833333,0.00003513,0.00000000,0
15154.63333333,0.00003923,0.00000000,0
15155.00000000,0.00007845,0.00008942,5
15156.25000000,0.00000000,0.00003746,1
15158.59166667,0.00017058,0.00007035,3
15158.72500000,0.02127599,0.00794072,2
15158.80833333,0.01648192,0.00666922,2
15158.84166667,0.02151163,0.00585872,2
15159.00000000,0.00005392,0.00000000,0
15160.00000000,0.00025696,0.00031034,5
15161.03333333,0.00003434,0.00000000,0
15161.07500000,0.00003426,0.00000000,0
15164.30000000,0.00003957,0.00000000,0
15165.00000000,0.00004656,0.00005724,6
15166.30000000,0.00005081,0.00003387,4
15166.34166667,0.00000000,0.00004100,1
15168.11666667,0.00014564,0.00000000,0
15168.24166667,0.00005102,0.00000000,0
15170.00000000,0.00004362,0.00024331,12
15173.54166667,0.00007341,0.00000000,0
15175.00000000,0.00012198,0.00006292,3
15177.16666667,0.00000000,0.00002854,1
15180.00000000,0.00018339,0.00028872,6
15180.30833333,0.00121016,0.00028923,2
15180.32500000,0.00111597,0.00031148,2
15180.42500000,0.00063177,0.00013123,7
15180.43333333,0.00063475,0.00011732,7
15185.00000000,0.00000000,0.00005694,1
15185.56666667,0.00003847,0.00002373,4
15187.31666667,0.00008311,0.00000000,0
15187.34166667,0.00007689,0.00000000,0
15187.42500000,0.00004828,0.00002162,3
15190.00000000,0.00011817,0.00022001,8
15193.61666667,0.00003659,0.00000000,0
15195.00000000,0.00017413,0.00018259,5
15196.73333333,0.00004907,0.00000000,0
15196.83333333,0.00006406,0.00000000,0
15198.03333333,0.00003435,0.00000000,0
15200.00000000,0.00059495,0.00093799,6
15202.75000000,0.00000000,0.00510939,1
15202.86666667,0.00000000,0.00329537,1
15205.00000000,0.00003303,0.00004146,6
15208.86666667,0.00003511,0.00000000,0
15210.00000000,0.00016404,0.00017550,5
15213.94166667,0.00005635,0.00000000,0
15215.00000000,0.00010711,0.00012915,5
15216.50000000,0.00003861,0.00000000,0
15216.58333333,0.00003820,0.00000000,0
15220.00000000,0.00017599,0.00019274,5
15224.30000000,0.00000000,0.00012143,1
15224.40833333,0.00000000,0.00007469,1
15225.00000000,0.00000000,0.00005105,1
15229.55833333,0.00039453,0.00012685,2
15229.58333333,0.00034858,0.00014650,3
15229.67500000,0.00038984,0.00011321,2
15229.87500000,0.00004304,0.00000000,0
15230.00000000,0.00012928,0.00024661,8
15230.63333333,0.00000000,0.00004033,1
15230.75000000,0.00000000,0.00002122,1
15234.37500000,0.00014372,0.00004411,2
15235.00000000,0.00000000,0.00004902,1
15237.07500000,0.00009058,0.00004445,3
15237.15000000,0.00009114,0.00003874,3
15240.00000000,0.00015564,0.00014677,5
15245.11666667,0.00003395,0.00000000,0
15245.21666667,0.00004441,0.00000000,0
15250.00000000,0.00037084,0.00023129,4
15250.22500000,0.00004357,0.00000000,0
15250.75833333,0.00006506,0.00000000,0
15253.69166667,0.00902225,0.00156049,7
15254.37500000,0.00036580,0.00004083,0
15254.99166667,0.00003497,0.00003265,5
15258.79166667,0.00000000,0.00002649,1
15260.00000000,0.00021161,0.00008857,3
15264.43333333,0.00003615,0.00000000,0
15264.60833333,0.00003871,0.00000000,0
15266.40000000,0.00007464,0.00000000,0
15266.45833333,0.00006190,0.00002520,3
15266.49166667,0.00006735,0.00000000,0
15270.00000000,0.00030329,0.00038197,6
15270.52500000,0.00015031,0.00006341,3
15270.64166667,0.00006550,0.00002264,2
15272.34166667,0.00229236,0.00040754,7
15272.45833333,0.00205741,0.00030373,0
15274.95833333,0.00009941,0.00011184,5
15274.99166667,0.00010710,0.00014964,6
15279.62500000,0.00000000,0.00005225,1
15280.00000000,0.00014929,0.00005705,2
15283.21666667,0.00000000,0.00002147,1
15284.46666667,0.00003877,0.00000000,0
15289.45000000,0.00004116,0.00000000,0
15290.00000000,0.00030748,0.00043476,6
15293.50000000,0.00000000,0.00005066,1
15293.61666667,0.00000000,0.00002347,1
15295.00000000,0.00012969,0.00011733,5
15299.24166667,0.00003302,0.00000000,0
15300.00000000,0.00111507,0.00139306,6
15310.00000000,0.00022154,0.00050423,8
15310.34166667,0.00003315,0.00000000,0
15310.45000000,0.00004346,0.00000000,0
15310.65833333,0.03756140,0.01075164,2
15310.67500000,0.04008251,0.01297551,2
15310.79166667,0.04167093,0.01187047,2
15310.95000000,0.00014749,0.00004219,2
15311.04166667,0.00003328,0.00000000,0
15314.96666667,0.00004457,0.00006548,6
15315.00000000,0.00003717,0.00008142,8
15320.00000000,0.00013316,0.00007214,3
15325.00833333,0.00003315,0.00011423,9
15325.06666667,0.00009680,0.00006401,4
15325.18333333,0.00007237,0.00000000,0
15327.18333333,0.00007782,0.00000000,0
15327.51666667,0.00007501,0.00005057,4
15327.53333333,0.00007053,0.00005194,4
15327.61666667,0.00006457,0.00002320,2
15330.00000000,0.00048256,0.00050884,5
15330.79166667,0.00004235,0.00000000,0
15335.00000000,0.00006624,0.00009036,6
15340.00000000,0.00000000,0.00006620,1
15341.79166667,0.00000000,0.00002114,1
15345.00833333,0.00000000,0.00003759,1
15349.05833333,0.00010729,0.00002057,7
15349.10000000,0.00010597,0.00002690,2
15349.13333333,0.00011583,0.00002170,7
15350.00000000,0.00068795,0.00061939,5
15355.00000000,0.00009087,0.00010355,5
15358.20833333,0.00000000,0.00003062,1
15358.22500000,0.00000000,0.00003190,1
15360.00000000,0.00013592,0.00006681,3
15362.50000000,0.00013927,0.00004177,2
15363.89166667,0.00000000,0.00004614,1
15364.03333333,0.00000000,0.00011395,1
15364.16666667,0.00016863,0.00003161,7
15364.24166667,0.00011919,0.00002302,7
15364.56666667,0.00030337,0.00021083,4
15364.60000000,0.00026081,0.00023719,5
15366.25833333,0.00000000,0.00010297,1
15366.30000000,0.00000000,0.00012816,1
15366.36666667,0.00000000,0.00011407,1
15368.22500000,0.00003406,0.00000000,0
15369.81666667,0.00004061,0.00000000,0
15370.00000000,0.00040782,0.00049585,6
15370.39166667,0.00006182,0.00000000,0
15371.25000000,0.00017963,0.00002903,7
15371.31666667,0.00013082,0.00003267,2
15371.35000000,0.00018117,0.00002889,0
15375.00000000,0.00014419,0.00031390,8
15376.75000000,0.00004481,0.00000000,0
15380.00000000,0.00016131,0.00009693,3
15383.92500000,0.00003440,0.00000000,0
15385.00000000,0.00003608,0.00005886,6
15388.90833333,0.00004117,0.00000000,0
15389.38333333,0.00009636,0.00002995,2
15389.79166667,0.00009964,0.00002646,2
15390.00000000,0.00056448,0.00046571,4
15390.63333333,0.00000000,0.00002259,1
15391.69166667,0.00003635,0.00000000,0
15393.36666667,0.00004387,0.00000000,0
15395.00000000,0.00011909,0.00014781,6
15399.29166667,0.00000000,0.00003733,1
15399.38333333,0.00000000,0.00002019,1
15400.00000000,0.00116818,0.00107064,5
15405.00000000,0.00007866,0.00007115,5
15405.28333333,0.00000000,0.00002175,1
15410.00000000,0.00042959,0.00044046,5
15411.05000000,0.00003466,0.00000000,0
15414.41666667,0.00040815,0.00003549,0
15414.46666667,0.00031611,0.00005092,7
15414.47500000,0.00030376,0.00005004,7
15414.64166667,0.00016379,0.00000000,0
15415.00000000,0.00007086,0.00008501,5
15420.00833333,0.00014234,0.00013973,5
15425.00000000,0.00007740,0.00006552,4
15429.68333333,0.00027411,0.00040902,6
15430.00000000,0.00039407,0.00032644,4
15435.00000000,0.00011792,0.00014496,6
15439.06666667,0.00000000,0.00008223,1
