freq,int_h2o,int_d2o,cluster
16100.00000000,0.00052271,0.00005385,5
16106.95000000,0.00027754,0.00002042,5
16107.06666667,0.00013006,0.00001653,3
16108.91666667,0.00060426,0.00002442,9
16109.04166667,0.00051320,0.00002766,9
16110.00000000,0.00024489,0.00004752,12
16118.66666667,0.00070643,0.00006645,5
16118.72500000,0.00044980,0.00005016,5
16125.00000000,0.00026688,0.00015952,7
16130.00000000,0.00036257,0.00004350,5
16143.30833333,0.00005563,0.00004260,8
16150.00000000,0.00018853,0.00007848,4
16155.33333333,0.00075710,0.00035665,4
16170.00000000,0.00034628,0.00006399,3
16180.00000000,0.00011622,0.00001251,5
16190.00000000,0.00044433,0.00006642,3
16198.24166667,0.00004085,0.00001275,1
16200.00000000,0.00073201,0.00009883,3
16210.00000000,0.00037494,0.00005660,3
16210.94166667,0.00047216,0.00007768,3
16220.00000000,0.00034889,0.00005177,3
16230.00000000,0.00027257,0.00005381,12
16235.43333333,0.00198258,0.00111953,6
16240.00000000,0.00031390,0.00007071,0
16250.00000000,0.00075241,0.00016157,0
16253.24166667,0.00079746,0.00001885,9
16253.36666667,0.00067496,0.00002716,9
16260.00000000,0.00038520,0.00005855,3
16270.00000000,0.00021306,0.00003437,3
16274.80000000,0.00025750,0.00003711,3
16274.91666667,0.00015463,0.00005384,2
16280.00000000,0.00040890,0.00007017,3
16290.00000000,0.00017938,0.00001983,5
16295.00833333,0.00008463,0.00001266,3
16300.00000000,0.00050866,0.00013195,0
16310.00000000,0.00018894,0.00002666,3
16320.00000000,0.00034095,0.00006532,12
16325.00000000,0.00014916,0.00002543,3
16329.50000000,0.00063590,0.00003280,9
16329.61666667,0.00031781,0.00002678,5
16329.62500000,0.00032709,0.00002583,5
16330.00000000,0.00014961,0.00002033,3
16340.00000000,0.00034064,0.00004576,3
16344.06666667,0.00012773,0.00065658,25
16344.08333333,0.00012037,0.00067614,25
16346.90000000,0.00011894,0.00008831,8
16350.00000000,0.00044026,0.00006852,3
16351.41666667,0.00031754,0.00002401,5
16360.00000000,0.00033818,0.00005542,3
16370.00000000,0.00007435,0.00001220,3
16375.00833333,0.00004342,0.00001756,2
16380.00000000,0.00030962,0.00006714,0
16400.00000000,0.00028529,0.00006519,0
16406.25000000,0.00021833,0.00004080,3
16420.00000000,0.00040867,0.00006571,3
16425.00000000,0.00015621,0.00003875,0
16440.00000000,0.00037228,0.00007843,0
16450.00000000,0.00007053,0.00002603,2
16459.28333333,0.00127301,0.00052584,4
16460.00000000,0.00050203,0.00008624,3
16470.00000000,0.00012696,0.00001896,3
16475.00000000,0.00003634,0.00004451,13
16480.00000000,0.00056333,0.00011323,0
16490.00833333,0.00009502,0.00001238,3
16500.00000000,0.00072017,0.00021600,1
16510.00000000,0.00010256,0.00001820,3
16520.00000000,0.00066869,0.00013022,12
16530.00833333,0.00009469,0.00001987,0
16540.00000000,0.00075997,0.00015433,0
16550.00000000,0.00071392,0.00013223,3
16560.00000000,0.00076524,0.00016748,0
16562.99166667,0.00004753,0.00001161,0
16570.00000000,0.00009959,0.00002366,0
16574.99166667,0.00004899,0.00002800,18
16580.00000000,0.00089766,0.00018950,0
16590.00000000,0.00011045,0.00002345,0
16600.00000000,0.00105143,0.00021497,0
16601.55833333,0.00019361,0.00003812,12
16610.00000000,0.00009029,0.00002144,0
16615.00000000,0.00010380,0.00002053,12
16620.00000000,0.00098498,0.00021568,0
16625.00000000,0.00012877,0.00001295,5
16629.99166667,0.00005833,0.00001812,1
16635.00000000,0.00009163,0.00002034,0
16640.00000000,0.00098065,0.00021051,0
16644.00833333,0.00016441,0.00004505,1
16650.00000000,0.00083490,0.00011284,3
16655.00833333,0.00009140,0.00002398,0
16660.00000000,0.00093082,0.00021970,0
16670.00000000,0.00011950,0.00002947,0
16680.00000000,0.00087958,0.00022005,0
16690.00000000,0.00009046,0.00002941,1
16695.00000000,0.00009780,0.00002029,0
16700.00000000,0.00065028,0.00016260,0
16709.99166667,0.00007523,0.00002076,1
16715.00000000,0.00006585,0.00001621,0
16720.00000000,0.00066230,0.00016721,0
16730.00000000,0.00008635,0.00001876,0
16740.00000000,0.00056769,0.00013835,0
16748.26666667,0.00006935,0.00001571,0
16748.27500000,0.00006967,0.00001567,0
16750.00000000,0.00029394,0.00009467,1
16751.34166667,0.00017651,0.00001610,5
16760.00000000,0.00051257,0.00012950,0
16770.00000000,0.00012402,0.00003121,0
16775.00833333,0.00006982,0.00002132,1
16780.00000000,0.00057398,0.00015095,0
16790.00000000,0.00011944,0.00002591,0
16795.00000000,0.00005954,0.00001574,-1
16800.00000000,0.00084773,0.00020918,0
16810.00000000,0.00010294,0.00003748,2
16820.00000000,0.00081630,0.00021396,0
16825.98333333,0.00005474,0.00006799,13
16830.00000000,0.00018264,0.00003823,0
16840.00000000,0.00082385,0.00024098,1
16848.75000000,0.00007232,0.00001586,0
16850.00000000,0.00035060,0.00014477,4
16860.00000000,0.00078657,0.00023427,1
16864.60833333,0.00455121,0.00069152,3
16868.19166667,0.00003571,0.00003341,11
16870.00000000,0.00015418,0.00005141,16
16875.00000000,0.00060619,0.00015227,0
16880.00000000,0.00087121,0.00025585,1
16889.67500000,0.00016421,0.00005086,1
16890.00000000,0.00014946,0.00003821,0
16900.00000000,0.00078526,0.00023073,1
16910.00000000,0.00016433,0.00005019,1
16912.05833333,0.00013558,0.00007080,6
16915.00000000,0.00005175,0.00001591,1
16920.00000000,0.00078504,0.00027119,2
16930.00000000,0.00017052,0.00006512,2
16933.95000000,0.00006079,0.00001288,0
16935.00000000,0.00005903,0.00001815,1
16940.00000000,0.00086623,0.00027763,1
16941.35833333,0.00012766,0.00006399,6
16947.29166667,0.00377571,0.00115521,1
16948.09166667,0.00023645,0.00002467,5
16949.86666667,0.00004701,0.00003712,10
16950.00000000,0.00079443,0.00021587,1
16954.99166667,0.00006570,0.00002478,2
16960.00000000,0.00081361,0.00025936,1
16965.03333333,0.00008480,0.00001961,0
16965.07500000,0.00007623,0.00002021,1
16965.12500000,0.00008635,0.00001764,0
16970.00000000,0.00014813,0.00004186,1
16975.00833333,0.00007915,0.00003195,2
16980.00000000,0.00063375,0.00023778,2
16990.00000000,0.00010541,0.00004113,2
16994.37500000,0.00015361,0.00003981,0
16995.00000000,0.00012185,0.00003496,1
17000.00000000,0.00068690,0.00023625,2
17010.00000000,0.00014821,0.00004689,1
17015.00000000,0.00012221,0.00003979,1
17020.00000000,0.00040472,0.00017451,4
17030.00000000,0.00013515,0.00003747,1
17032.50833333,0.00370306,0.00016346,9
17035.00833333,0.00008282,0.00002899,2
17040.00000000,0.00032256,0.00010200,1
17045.80833333,0.00004904,0.00002085,4
17045.83333333,0.00004207,0.00002312,6
17050.00000000,0.00012929,0.00008513,7
17060.00000000,0.00029921,0.00012717,4
17070.00000000,0.00010266,0.00005222,6
17075.00833333,0.00005306,0.00001267,0
17080.00000000,0.00025933,0.00009142,2
17090.00000000,0.00010932,0.00002007,3
17100.00000000,0.00016050,0.00010193,7
17110.00000000,0.00003647,0.00003754,14
17120.00000000,0.00027822,0.00010912,2
17125.00000000,0.00018009,0.00021316,13
17130.00000000,0.00009191,0.00001976,0
17140.00000000,0.00028658,0.00012992,4
17150.00000000,0.00024254,0.00010388,4
17160.00000000,0.00033797,0.00013464,2
17180.00000000,0.00035050,0.00016056,4
17187.50000000,0.00047025,0.00013806,1
17190.00000000,0.00006908,0.00001772,0
17200.00000000,0.00042761,0.00017732,4
17210.00000000,0.00004328,0.00002706,7
17220.00000000,0.00044846,0.00020141,4
17225.00000000,0.00015815,0.00005125,1
17240.00000000,0.00050119,0.00023510,4
17250.00000000,0.00041776,0.00032774,10
17260.00000000,0.00053617,0.00027157,6
17280.00000000,0.00056470,0.00028567,6
17300.00000000,0.00058888,0.00030399,6
17310.00833333,0.00006342,0.00003553,6
17313.78333333,0.00004849,0.00001226,0
17320.00000000,0.00063915,0.00034887,6
17323.12500000,0.00005633,0.00001224,0
17323.13333333,0.00005603,0.00001258,0
17325.00000000,0.00007995,0.00004887,7
17329.15000000,0.00010684,0.00002454,0
17329.99166667,0.00008705,0.00004867,6
17340.00000000,0.00067890,0.00036094,6
17342.49166667,0.00099034,0.00054926,6
17350.00000000,0.00007622,0.00007530,11
17360.00000000,0.00065745,0.00036772,6
17370.00000000,0.00008882,0.00005125,7
17373.46666667,0.00029730,0.00001374,9
17373.48333333,0.00031128,0.00001325,9
17375.00000000,0.00003798,0.00003987,14
17380.00000000,0.00068775,0.00036737,6
17380.62500000,0.00011216,0.00006915,7
17382.80833333,0.00005984,0.00005970,11
17390.00833333,0.00009094,0.00005130,6
17400.00000000,0.00065206,0.00032970,6
17408.35833333,0.00009054,0.00001977,0
17408.38333333,0.00008496,0.00002197,0
17410.00000000,0.00011675,0.00005929,6
17420.00000000,0.00056250,0.00032546,7
17425.10000000,0.00008575,0.00005788,15
17426.90833333,0.00008523,0.00005935,8
17427.70833333,0.00115447,0.00198283,19
17430.00000000,0.00011547,0.00006767,7
17433.61666667,0.00004705,0.00001496,1
17433.63333333,0.00004517,0.00001573,2
17440.00000000,0.00050445,0.00032010,7
17450.00000000,0.00019009,0.00012010,7
17456.40000000,0.00009871,0.00001237,5
17460.00000000,0.00046512,0.00026856,7
17462.94166667,0.00010487,0.00008170,10
17468.69166667,0.00421206,0.00013280,9
17468.81666667,0.00336566,0.00034209,5
17470.00833333,0.00007954,0.00005635,8
17480.00000000,0.00037655,0.00023234,7
17485.32500000,0.00015369,0.00008431,6
17489.36666667,0.00039583,0.00003723,5
17489.38333333,0.00040434,0.00003599,5
17490.00000000,0.00006948,0.00004284,7
17500.00000000,0.00070427,0.00006568,5
17509.99166667,0.00006612,0.00002731,4
17510.39166667,0.00108404,0.00105353,11
17520.00000000,0.00033246,0.00022561,8
17525.00000000,0.00006961,0.00008810,13
17530.00000000,0.00008966,0.00004510,6
17540.00000000,0.00042346,0.00026591,7
17541.60833333,0.00014269,0.00002858,12
17541.63333333,0.00015404,0.00002544,3
17549.01666667,0.00006477,0.00007669,13
17550.00000000,0.00013004,0.00005347,20
17560.00000000,0.00045129,0.00028681,7
17568.75000000,0.00004955,0.00001447,1
17568.80000000,0.00004535,0.00002012,4
17568.84166667,0.00005194,0.00001623,1
17570.00000000,0.00005780,0.00004875,10
17578.12500000,0.00007486,0.00004197,6
17580.00000000,0.00041660,0.00028476,8
17590.00000000,0.00008769,0.00006940,10
17594.46666667,0.00009608,0.00001286,3
17594.48333333,0.00010015,0.00001234,5
17600.00000000,0.00052077,0.00038438,8
17610.00000000,0.00009991,0.00007383,8
17620.00000000,0.00067578,0.00043554,7
17630.00000000,0.00009399,0.00006208,15
17640.00000000,0.00068242,0.00043445,7
17645.67500000,0.00648082,0.00059151,5
17645.80833333,0.00637081,0.00041211,9
17650.00000000,0.00012152,0.00002557,0
17660.00000000,0.00065583,0.00042151,7
17663.68333333,0.00037290,0.00001822,9
17663.78333333,0.00029347,0.00001858,9
17664.99166667,0.00245689,0.00041294,3
17665.11666667,0.00213909,0.00039985,3
17669.17500000,0.00049884,0.00003269,5
17669.29166667,0.00034570,0.00003479,5
17669.46666667,0.00060500,0.00004883,5
17669.56666667,0.00053710,0.00005232,5
17669.57500000,0.00054362,0.00005220,5
17670.00000000,0.00009076,0.00006817,8
17680.00000000,0.00058780,0.00040023,8
17688.12500000,0.00011546,0.00002609,0
17688.13333333,0.00011484,0.00002480,0
17690.00000000,0.00009473,0.00002880,1
17690.19166667,0.00099775,0.00012036,5
17690.31666667,0.00087077,0.00012998,3
17700.00000000,0.00073707,0.00037621,6
17702.46666667,0.00014018,0.00001799,3
17710.00000000,0.00007675,0.00008111,14
17720.00000000,0.00080234,0.00050575,7
17725.00000000,0.00014547,0.00007532,6
17730.00000000,0.00011286,0.00006973,7
17740.00000000,0.00072595,0.00044695,7
17750.00000000,0.00006437,0.00001754,1
17760.00000000,0.00060094,0.00038251,7
17775.00000000,0.00004101,0.00002093,6
17780.00000000,0.00056509,0.00034630,7
17790.00000000,0.00008309,0.00006436,10
17794.93333333,0.00004166,0.00001158,1
17800.00000000,0.00049051,0.00027177,6
17810.00000000,0.00008126,0.00004029,6
17820.00000000,0.00055190,0.00031221,18
17825.00000000,0.00007838,0.00002727,2
17830.00833333,0.00003364,0.00003287,11
17840.00000000,0.00043454,0.00025066,7
17850.00000000,0.00017242,0.00011423,15
17854.37500000,0.00029003,0.00004749,3
17860.00833333,0.00267893,0.00017293,9
17860.14166667,0.00198814,0.00027391,3
17870.00000000,0.00010250,0.00006082,7
17875.00000000,0.00005253,0.00001336,0
17880.00000000,0.00042059,0.00024098,18
17890.00000000,0.00009647,0.00004660,4
17900.00000000,0.00035169,0.00019213,6
17910.00000000,0.00003441,0.00004580,13
17915.72500000,0.00012686,0.00017834,17
17920.00000000,0.00019378,0.00013442,8
17925.00000000,0.00009749,0.00006229,7
17930.00000000,0.00005736,0.00002986,6
17940.00000000,0.00013033,0.00007161,6
17950.00000000,0.00023916,0.00022743,11
17960.00000000,0.00009084,0.00003070,16
17968.75000000,0.00050872,0.00029857,7
17970.00000000,0.00009741,0.00007745,10
17975.00000000,0.00006639,0.00001506,0
17979.10833333,0.00018538,0.00002814,3
17980.00000000,0.00012004,0.00008319,8
17990.00000000,0.00011864,0.00004083,2
